"doc_id","text"
"1396784906609455106","Ikut data KKM sekarang, berapa nisbah kebarangkalian rakyat Malaysia dijangkiti Covid19?"
"1396784886460030976","Kasus Covid-19 Meningkat Sekolah di Bireuen Ditutup https://t.co/stLHLhIkhG via @pujatvaceh #COVID19"
"1396706799357612032","Seorang Penumpang Positif  di Lhokseumawe Pasca Rapid Antigen https://t.co/el2iZWt4EC via @pujatvaceh #COVID19"
"1396784871624695809","Tepu la dok rumah <U+0001F62D> Stay safe guys. Semoga Allah lindungi kita dari Covid19. Aaminn."
"1396784645979529217","@ARd4niel @nvzvrvlmvbxn Org2 mcm ni pls la positive covid19 cepat"
"1396784316797972481","Housemate abang aku positive covid19, now dia self quarantine dalam bilik sendiri. Abang aku pun buat self quarantine, esok dia nak pi swab test. Minta2 result dia nnti ok ja."
"1396784219079118849","Kangen masa bebas pandemi covid19"
"1396784135276924930","61 kematian:
Selangor (16), Johor (11), Melaka, P.Pinang (6), KL (5), Kedah (4), Swak, N9, Pahang (3), Terengganu (2), Perak &amp; Labuan (1)

https://t.co/Fi4Hl87yLB"
"1396695840836624389","""Majoriti warga tua hanya duduk di rumah, namun dari mana pula mereka mendapat jangkitan ini,""

https://t.co/RlJPGMO0vy"
"1396784058198237186","Kasus Positif Covid-19 di Kabupaten Siak Menurun dari Zona Merah Menjadi Zona Orange https://t.co/UjZlIXtL9v"
"1396784037612572674","Aku nak vaksin doe. Bapak seram kes sekarang. Takde symptoms boleh jadi pembawa virus. #COVID19"
"1396783951633543168","@zack_rockstar @anwaribrahim @SanusiMNor Kerajaang Isley apo , bohong tu penting , kaya sendiri , rakyat mengelupur takde kerja , duit time covid19 ni..... Jubo menjubo pun halal jadi Menteri<U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1396751278269628419","Vaksinasi Covid-19 mencapai 24 juta, Indonesia berada di ranking 11 dunia.

Selengkapnya: https://t.co/yo0XanJE1Z #VaksinasiCovid19"
"1396763524500623361","Varian baru Covid-19 diduga menjadi penyebab tingginya penularan virus di wilayah Provinsi Kepulauan Riau.

Selengkapnya: https://t.co/kTUKlFspfB #Covid19"
"1396773413264392193","Hari ini, sebanyak 5.907 orang dinyatakan positif Covid-19.

Klik https://t.co/KooIELZbwd #UpdateCovid19"
"1396783931278589955","Aduh, gawat! 532 pemudik yang akan balik ke Jabodetabek ditemukan positif Covid-19!

Selengkapnya: https://t.co/ibU92bRJgW #Mudik"
"1396770860891992074","Demi cegah lonjakan kasus Covid-19, Kapolda Metro Jaya minta seluruh jajaran Kapolsek-Bhabinkamtibmas terus tingkatkan 3 T.

Selengkapnya: https://t.co/wqt0rO0WOL #Covid19"
"1396648033727574017","Sampai Minggu tercatat ada 58 warga Griya Melati dinyatakan positif.

Selengkapnya: https://t.co/lhrr9ey7DN #Covid19Bogor"
"1396681619025453057","Roy: Pekerja ritel butuh perlindungan kesehatan dan imunitas khususnya agar mendapatkan vaksin Covid-19.

Selengkapnya: https://t.co/gnboDWEKsA #VaksinasiCovid19"
"1396645946960715782","Ini provinsi yang mencatatkan kenaikan kasus aktif Covid-19.

Selengkapnya: https://t.co/jkE8w8A7lP #Covid19"
"1396741820650950658","Jaga ekonomi di kala pandemi, 67 pegawai Kemkeu meninggal dunia karena Covid-19.

Selengkapnya: https://t.co/P4x2YZLRu8 #Kemkeu"
"1396679488075825162","Tiongkok telah melakukan vaksinasi 497,27 juta dosis vaksin.

Selengkapnya: https://t.co/etLPG7NFZs #VaksinCovid19"
"1396735090189766667","Studi lanjutan menemukan vaksin Astrazeneca efektif untuk mengatasi Covid-19 varian Inggris dan India.

Selengkapnya: https://t.co/5VR1bI17Gb #AstraZeneca"
"1396783882570063876","Selamat bertugas diucapkan kepada Puan Fazilah Zainol Abidin (Penolong Pegawai Sukan) dan Encik Syahrul Faskah (Pembantu Belia Sukan) di Pusat Vaksin Daerah Batang Padang sebagai Sukarelawan MyVac.

#UiTMPerak
#UiTMTapah
#MyVac
#Covid19
#Kitajagakita https://t.co/fLbhuwriMo"
"1396783861011337216","@khxlisjohxr Bestnyaaa..My prob is most people around me nak tggu panggilan mysejahtera jugak..I don't blame them sbb I pun takut dgn risk AZ tu..Tp skg I dah mcm lantaklah malas pikir tp kdg2 otak jahat hasut ""hg dah la selalu unlucky berani ke?"" hahahah covid19 ni mmg boleh bg org mental la"
"1396783745907101700","@_thedarkrose Sama la,, office mate aku sorang positive covid19,tak pasal kena swab test."
"1396782755996856324","Terimakasih En @azrulmohdkhalib ,merujuk kpd keratan akhbar di bawah,minta majukan senarai hospital swasta  yang akan menjalankan vaksinasi percuma ini esok dan bagaimana  prosedurnya  bagi orang awam yg minat utk daftar?
#SelangorGempurCovid19
#Covid19
https://t.co/ic1xvSLXiy https://t.co/yJdTP1PR2u"
"1396783735354187778","Hi  En @azrulmohdkhalib,merujuk kpd keratan akhbar di bawah,minta majukan senarai hospital swasta  yg akan menjalankan vaksinasi percuma ini esok dan bagaimana  prosedurnya  bagi orang awam yg minat utk daftar.Terimakasih.
#SelangorGempurCovid19
#COVID19 
https://t.co/58APiraB3e https://t.co/cWdYM1yCop"
"1396783616152072195","Okay dah la tuh, wa pun penat dengan Donia Tipu-Tipu. Wa nak kembali ke alam sebalik mata plk.
Adios!
#COVID19"
"1396783585605001219","@liputan6dotcom Biar yg mkn uangnya kena Covid19"
"1396783550620336131","Salah sorang patient aku tadi (positive covid) call doktor minta nak balik, sebab ayah dia baru meninggal because of covid19, and also adik beradik dia pun mmg positif covid19 and kuarantin kat rumah., so nak percaya lg ke manusia yg cakap covid19 tu tipu, data KKM tu tipu?<U+0001F624>"
