"doc_id","text"
1396133065307541504," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah sumatera berlaku besok pagi "
1396132853256122368," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah sumatera berlaku besok pagi "
1396130804435091456,"halo sobat bmkg peringatan cuaca mei "
1396130574012588032,"peringatan cuaca wilayah kalimantan utara mei selengkapnya klik tautan "
1396129674699239424," prakiraan cuaca esok wilayah dki jakarta perkecamatan diakses link unduh aplikasi infobmkg appstore playstore "
1396129436714496000," prakiraan cuaca esok wilayah dki jakarta perkecamatan diakses link unduh aplikasi infobmkg appstore playstore "
1396128583001772032,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396126499095269376,"peringatan cuaca wilayah kalimantan barat mei selengkapnya klik tautan "
1396120883471650816," dirasakan magnitudo kedalaman km mei wib koordinat ls bt pusat gempa dilaut km baratlaut waingapu dirasakan mmi ii waingapu "
1396120834347991040," mag mei wib lok ls bt pusat gempa dilaut km baratlaut waingapu kedlmn km dirasakan mmi ii waingapu "
1396115331182039040,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1396104277089611776,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396098527508324352,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396089610229358592,"peringatan cuaca wilayah kalimantan utara mei selengkapnya klik tautan "
1396088522092605440,"peringatan cuaca wilayah kalimantan barat mei selengkapnya klik tautan "
1396085110894600192,"peringatan cuaca wilayah lampung mei selengkapnya klik tautan "
1396081127379533824,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1.39607896017e+18,"peringatan cuaca wilayah jawa timur mei selengkapnya klik tautan "
1396073235863666688,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396072545070157824,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1396067983168991232,"peringatan cuaca wilayah jawa barat mei selengkapnya klik tautan "
1396067688477167616,"update peringatan cuaca wilayah jawa barat tgl mei pkl wib prakirawan bmkg jawa barat "
1396066421088522240,"update prakiraan cuaca esok minggu mei informasi selengkapnya unduh aplikasi info bmkg playstore appstore "
1396065041988743168,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1396063088550371328,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396060235060572160,"peringatan cuaca wilayah sulawesi barat mei selengkapnya klik tautan "
1396058114894430208,"peringatan cuaca wilayah kalimantan barat mei selengkapnya klik tautan "
1396057208186572800,"update peringatan cuaca wilayah jawa tgl mei pkl wib prakirawan bmkg jawa "
1396051381216169984,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396049543309848576,"peringatan cuaca wilayah lampung mei selengkapnya klik tautan "
1396048190353248256,"peringatan cuaca wilayah sulawesi selatan mei selengkapnya klik tautan "
1396046122116919296,"peringatan cuaca wilayah kalimantan utara mei selengkapnya klik tautan "
1396044353810825216,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1396041485976576000,"peringatan cuaca wilayah sumatera selatan mei selengkapnya klik tautan "
1396038651805532160,"peringatan cuaca wilayah nusa tenggara barat mei selengkapnya klik tautan "
1396034606437081088,"peringatan cuaca wilayah papua mei selengkapnya klik tautan "
1396033028426649600,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396032365894373376,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1396032070984429568,"update peringatan cuaca wilayah jawa barat tgl mei pkl wib prakirawan bmkg jawa barat "
1396031619538898944,"peringatan cuaca wilayah jawa barat mei selengkapnya klik tautan "
1396028314037354496,"peringatan cuaca wilayah kalimantan barat mei selengkapnya klik tautan "
1396027084959490048,"update peringatan cuaca wilayah jawa tgl mei pkl wib prakirawan bmkg jawa "
1396024930953617408,"peringatan cuaca wilayah jawa timur mei selengkapnya klik tautan "
1396022448701726720,"peringatan cuaca wilayah jabodetabek mei selengkapnya klik tautan "
1396022016113668096,"peringatan cuaca wilayah sulawesi barat mei selengkapnya klik tautan "
1396021874501382144,"update peringatan cuaca wilayah jabodetabek tgl mei pkl wib prakirawan bmkg pusat "
